Datazone,year,dist_to_village_km,village_band,domain,rank
S01010296,2016,4.9086292984633335,3–5km,Education_Domain_Rank,1968.0
S01010297,2016,4.497725778330998,3–5km,Education_Domain_Rank,2320.0
S01010298,2016,5.2877279060735205,5–8km,Education_Domain_Rank,2571.0
S01010299,2016,5.10118356523752,5–8km,Education_Domain_Rank,1491.0
S01010300,2016,5.005988251621462,5–8km,Education_Domain_Rank,2501.0
S01010301,2016,5.111230462359923,5–8km,Education_Domain_Rank,3493.0
S01010302,2016,4.858379098830938,3–5km,Education_Domain_Rank,1391.0
S01010303,2016,4.937593991072676,3–5km,Education_Domain_Rank,794.0
S01010304,2016,5.385580275011643,5–8km,Education_Domain_Rank,948.0
S01010305,2016,5.673827005874139,5–8km,Education_Domain_Rank,2686.0
S01010306,2016,5.5960017363259675,5–8km,Education_Domain_Rank,2904.0
S01010307,2016,5.758228737526029,5–8km,Education_Domain_Rank,6319.0
S01010308,2016,5.640753470246078,5–8km,Education_Domain_Rank,5227.0
S01010309,2016,5.251581912453979,5–8km,Education_Domain_Rank,179.0
S01010310,2016,5.067804569909806,5–8km,Education_Domain_Rank,541.0
S01010311,2016,5.373171604841376,5–8km,Education_Domain_Rank,13.0
S01010312,2016,5.662039819432751,5–8km,Education_Domain_Rank,52.0
S01010313,2016,5.488097265909795,5–8km,Education_Domain_Rank,247.0
S01010314,2016,5.7601078063599624,5–8km,Education_Domain_Rank,1776.0
S01010315,2016,6.692246224969895,5–8km,Education_Domain_Rank,2143.0
S01010316,2016,6.246019966370041,5–8km,Education_Domain_Rank,399.0
S01010317,2016,6.324990835911159,5–8km,Education_Domain_Rank,5670.0
S01010318,2016,6.251329152935338,5–8km,Education_Domain_Rank,1585.0
S01010319,2016,6.584975877040046,5–8km,Education_Domain_Rank,1238.0
S01010320,2016,6.704427122349334,5–8km,Education_Domain_Rank,790.0
S01010321,2016,6.9257444852710695,5–8km,Education_Domain_Rank,1602.0
S01010322,2016,6.754090665153199,5–8km,Education_Domain_Rank,6019.0
S01010323,2016,5.331128192442333,5–8km,Education_Domain_Rank,79.0
S01010324,2016,5.89074074907213,5–8km,Education_Domain_Rank,343.0
S01010325,2016,5.966588502595909,5–8km,Education_Domain_Rank,309.0
S01010326,2016,6.017002792170185,5–8km,Education_Domain_Rank,93.0
S01010327,2016,6.396987333926004,5–8km,Education_Domain_Rank,769.0
S01010328,2016,5.677767021511844,5–8km,Education_Domain_Rank,1922.0
S01010329,2016,6.942351108488531,5–8km,Education_Domain_Rank,1541.0
S01010330,2016,6.658256568593293,5–8km,Education_Domain_Rank,30.0
S01010331,2016,6.313332414857157,5–8km,Education_Domain_Rank,482.0
S01010332,2016,6.474447906916101,5–8km,Education_Domain_Rank,218.0
S01010333,2016,6.619011906771309,5–8km,Education_Domain_Rank,506.0
S01010334,2016,6.952311385828809,5–8km,Education_Domain_Rank,1246.0
S01010335,2016,6.299905520741757,5–8km,Education_Domain_Rank,192.0
S01010336,2016,6.986119215896322,5–8km,Education_Domain_Rank,36.0
S01010337,2016,6.876364610497706,5–8km,Education_Domain_Rank,154.0
S01010338,2016,6.672112121376001,5–8km,Education_Domain_Rank,10.0
S01010339,2016,6.6640649390513405,5–8km,Education_Domain_Rank,1456.0
S01010340,2016,7.61246806670533,5–8km,Education_Domain_Rank,1298.0
S01010341,2016,8.361727816833453,>8km,Education_Domain_Rank,2065.0
S01010342,2016,8.132214635850183,>8km,Education_Domain_Rank,3615.0
S01010343,2016,8.355191424620957,>8km,Education_Domain_Rank,4509.0
S01010344,2016,7.398113985764245,5–8km,Education_Domain_Rank,90.0
S01010345,2016,8.951727162264545,>8km,Education_Domain_Rank,6284.0
S01010346,2016,8.450355731830129,>8km,Education_Domain_Rank,3559.0
S01010347,2016,9.128670196199103,>8km,Education_Domain_Rank,1178.0
S01010348,2016,8.633322527050698,>8km,Education_Domain_Rank,1724.0
S01010349,2016,8.24614147508201,>8km,Education_Domain_Rank,1815.0
S01010350,2016,7.255010039632245,5–8km,Education_Domain_Rank,720.0
S01010351,2016,7.219152271843047,5–8km,Education_Domain_Rank,1706.0
S01010352,2016,7.660167007734218,5–8km,Education_Domain_Rank,50.0
S01010353,2016,8.075085148045645,>8km,Education_Domain_Rank,376.0
S01010354,2016,7.674824650370688,5–8km,Education_Domain_Rank,643.0
S01010355,2016,7.80151980399886,5–8km,Education_Domain_Rank,1071.0
S01010356,2016,7.63136067163036,5–8km,Education_Domain_Rank,1422.0
S01010357,2016,8.028908074273986,>8km,Education_Domain_Rank,567.0
S01010358,2016,7.097424432353726,5–8km,Education_Domain_Rank,987.0
S01010359,2016,7.203720218364126,5–8km,Education_Domain_Rank,397.0
S01010360,2016,7.553377992291267,5–8km,Education_Domain_Rank,1116.0
S01010361,2016,7.557305132080201,5–8km,Education_Domain_Rank,581.0
S01010362,2016,7.187300132633389,5–8km,Education_Domain_Rank,539.0
S01010363,2016,8.280276565254345,>8km,Education_Domain_Rank,5423.0
S01010364,2016,8.27602463975536,>8km,Education_Domain_Rank,6519.0
S01010365,2016,7.820197989020067,5–8km,Education_Domain_Rank,6741.0
S01010366,2016,7.858873191564204,5–8km,Education_Domain_Rank,6023.0
S01010367,2016,7.379464326360185,5–8km,Education_Domain_Rank,6412.0
S01010368,2016,7.036915398318111,5–8km,Education_Domain_Rank,6869.0
S01010369,2016,5.968529391623429,5–8km,Education_Domain_Rank,3933.0
S01010370,2016,6.538451088129727,5–8km,Education_Domain_Rank,6590.0
S01010371,2016,6.105347441140259,5–8km,Education_Domain_Rank,4726.0
S01010372,2016,6.176291453658829,5–8km,Education_Domain_Rank,6908.0
S01010373,2016,6.144540149021849,5–8km,Education_Domain_Rank,5314.0
S01010374,2016,6.693668768628076,5–8km,Education_Domain_Rank,6689.0
S01010375,2016,6.290666122594454,5–8km,Education_Domain_Rank,5273.0
S01010376,2016,5.778759589293601,5–8km,Education_Domain_Rank,5018.0
S01010377,2016,5.978046000447852,5–8km,Education_Domain_Rank,6165.0
S01010378,2016,6.235657458628619,5–8km,Education_Domain_Rank,6640.0
S01010379,2016,6.052931572239854,5–8km,Education_Domain_Rank,4750.0
S01010380,2016,6.70372144627165,5–8km,Education_Domain_Rank,4330.0
S01010381,2016,6.403535175498759,5–8km,Education_Domain_Rank,5181.0
S01010382,2016,6.690429145526067,5–8km,Education_Domain_Rank,3256.0
S01010383,2016,6.519882404013109,5–8km,Education_Domain_Rank,2084.0
S01010384,2016,5.823290789952977,5–8km,Education_Domain_Rank,4609.0
S01010385,2016,6.813450138861018,5–8km,Education_Domain_Rank,3845.0
S01010386,2016,6.724469253295917,5–8km,Education_Domain_Rank,1197.0
S01010387,2016,6.735382376223528,5–8km,Education_Domain_Rank,2228.0
S01010388,2016,7.221505801334317,5–8km,Education_Domain_Rank,1390.0
S01010389,2016,7.498438274331011,5–8km,Education_Domain_Rank,5282.0
S01010390,2016,7.550156624106685,5–8km,Education_Domain_Rank,3556.0
S01010391,2016,7.911474096847183,5–8km,Education_Domain_Rank,2058.0
S01010392,2016,7.132546103559741,5–8km,Education_Domain_Rank,6323.0
S01010393,2016,7.421482947765714,5–8km,Education_Domain_Rank,2713.0
S01010394,2016,7.8772698168475275,5–8km,Education_Domain_Rank,3443.0
S01010395,2016,7.639461071629176,5–8km,Education_Domain_Rank,3322.0
S01010396,2016,7.051345256678112,5–8km,Education_Domain_Rank,3512.0
S01010397,2016,6.914033531888605,5–8km,Education_Domain_Rank,6588.0
S01010398,2016,7.653924165341178,5–8km,Education_Domain_Rank,6503.0
S01010399,2016,7.623600813890133,5–8km,Education_Domain_Rank,6743.0
S01010400,2016,7.254471958171471,5–8km,Education_Domain_Rank,6695.0
S01010401,2016,7.016430464684009,5–8km,Education_Domain_Rank,5536.0
S01010402,2016,7.332681176733227,5–8km,Education_Domain_Rank,6455.0
S01010403,2016,7.367515415592664,5–8km,Education_Domain_Rank,6884.0
S01010404,2016,7.007171100243243,5–8km,Education_Domain_Rank,6803.0
S01010405,2016,6.887601337188529,5–8km,Education_Domain_Rank,6765.0
S01010406,2016,6.639748539283501,5–8km,Education_Domain_Rank,6049.0
S01010407,2016,6.48648247437288,5–8km,Education_Domain_Rank,6617.0
S01010408,2016,9.36350027955763,>8km,Education_Domain_Rank,5974.0
S01010409,2016,9.747347180641503,>8km,Education_Domain_Rank,6573.0
S01010410,2016,9.362214825994,>8km,Education_Domain_Rank,6763.0
S01010411,2016,8.862510806763998,>8km,Education_Domain_Rank,6916.0
S01010412,2016,7.956649491195614,5–8km,Education_Domain_Rank,5631.0
S01010413,2016,8.39783272087677,>8km,Education_Domain_Rank,6164.0
S01010414,2016,8.922988092580255,>8km,Education_Domain_Rank,6905.0
S01010415,2016,7.995052685172098,5–8km,Education_Domain_Rank,3251.0
S01010416,2016,8.240535833216539,>8km,Education_Domain_Rank,6794.0
S01010417,2016,8.27639246416476,>8km,Education_Domain_Rank,6665.0
S01010418,2016,8.128900207078432,>8km,Education_Domain_Rank,6701.0
S01010419,2016,7.9244474417197726,5–8km,Education_Domain_Rank,6658.0
S01010420,2016,8.852649655087237,>8km,Education_Domain_Rank,6779.0
S01010421,2016,8.49383575615445,>8km,Education_Domain_Rank,6713.0
S01010422,2016,8.904364416425373,>8km,Education_Domain_Rank,6131.0
S01010423,2016,8.379991045491243,>8km,Education_Domain_Rank,1102.0
S01010424,2016,8.612309311969135,>8km,Education_Domain_Rank,2562.0
S01010425,2016,9.10227311859244,>8km,Education_Domain_Rank,512.0
S01010426,2016,9.41587894740076,>8km,Education_Domain_Rank,1544.0
S01010427,2016,10.150488180057717,>8km,Education_Domain_Rank,2121.0
S01010428,2016,9.500504806462132,>8km,Education_Domain_Rank,6312.0
S01010429,2016,9.677871777601707,>8km,Education_Domain_Rank,5906.0
S01010430,2016,10.113683934031048,>8km,Education_Domain_Rank,739.0
S01010431,2016,9.281996240396747,>8km,Education_Domain_Rank,6846.0
S01010432,2016,10.596932071299229,>8km,Education_Domain_Rank,798.0
S01010433,2016,10.431489849866521,>8km,Education_Domain_Rank,463.0
S01010434,2016,10.026132384140421,>8km,Education_Domain_Rank,268.0
S01010435,2016,10.62997545974181,>8km,Education_Domain_Rank,2641.0
S01010436,2016,9.842101912005985,>8km,Education_Domain_Rank,520.0
S01010437,2016,11.044278352987847,>8km,Education_Domain_Rank,2444.0
S01010438,2016,11.379559083432557,>8km,Education_Domain_Rank,1137.0
S01010439,2016,11.586182912575769,>8km,Education_Domain_Rank,413.0
S01010440,2016,11.917960952123705,>8km,Education_Domain_Rank,1997.0
S01010441,2016,12.186171938500436,>8km,Education_Domain_Rank,2133.0
S01010442,2016,11.098738003124987,>8km,Education_Domain_Rank,330.0
S01010443,2016,12.238279480037956,>8km,Education_Domain_Rank,2005.0
S01010444,2016,11.94327131267269,>8km,Education_Domain_Rank,494.0
S01010445,2016,11.830415375269816,>8km,Education_Domain_Rank,1405.0
S01010446,2016,12.167738952925239,>8km,Education_Domain_Rank,3507.0
S01010447,2016,11.662973189090602,>8km,Education_Domain_Rank,1266.0
S01010448,2016,11.473682457158674,>8km,Education_Domain_Rank,3308.0
S01010449,2016,11.455670879217086,>8km,Education_Domain_Rank,1280.0
S01010450,2016,11.297430234426063,>8km,Education_Domain_Rank,1431.0
S01010451,2016,10.197938265403389,>8km,Education_Domain_Rank,1581.0
S01010452,2016,10.869937315861721,>8km,Education_Domain_Rank,2793.0
S01010453,2016,10.504415564244175,>8km,Education_Domain_Rank,554.0
S01010454,2016,11.17512163673735,>8km,Education_Domain_Rank,1910.0
S01010455,2016,11.376213655481557,>8km,Education_Domain_Rank,390.0
S01010456,2016,11.078993675675642,>8km,Education_Domain_Rank,3402.0
S01010457,2016,10.748703073770178,>8km,Education_Domain_Rank,2910.0
S01010458,2016,10.678016454633347,>8km,Education_Domain_Rank,1300.0
S01010459,2016,10.906291468988385,>8km,Education_Domain_Rank,3057.0
S01010460,2016,9.883807190070712,>8km,Education_Domain_Rank,6580.0
S01010461,2016,10.30988490137026,>8km,Education_Domain_Rank,1044.0
S01010462,2016,10.41331720912857,>8km,Education_Domain_Rank,298.0
S01010463,2016,10.157883257173964,>8km,Education_Domain_Rank,3469.0
S01010464,2016,10.08156524528121,>8km,Education_Domain_Rank,3821.0
S01010465,2016,8.52393824646903,>8km,Education_Domain_Rank,5338.0
S01010466,2016,9.128454983701713,>8km,Education_Domain_Rank,5287.0
S01010467,2016,8.365279096228154,>8km,Education_Domain_Rank,5054.0
S01010468,2016,8.698649829307808,>8km,Education_Domain_Rank,5317.0
S01010469,2016,8.942763718135788,>8km,Education_Domain_Rank,3961.0
S01010470,2016,10.19318262732563,>8km,Education_Domain_Rank,2119.0
S01010471,2016,9.92077341495522,>8km,Education_Domain_Rank,1057.0
S01010472,2016,9.75747356136838,>8km,Education_Domain_Rank,1879.0
S01010473,2016,9.33105242826612,>8km,Education_Domain_Rank,3665.0
S01010474,2016,9.298190355898235,>8km,Education_Domain_Rank,2537.0
S01010475,2016,9.480403134910187,>8km,Education_Domain_Rank,2777.0
S01010476,2016,9.408315778256018,>8km,Education_Domain_Rank,4079.0
S01010477,2016,9.876125156302852,>8km,Education_Domain_Rank,2103.0
S01010478,2016,11.06239975885875,>8km,Education_Domain_Rank,1171.0
S01010479,2016,10.921784296573529,>8km,Education_Domain_Rank,1998.0
S01010480,2016,10.741168303593607,>8km,Education_Domain_Rank,2683.0
S01010481,2016,10.096671818058786,>8km,Education_Domain_Rank,107.0
S01010482,2016,10.321775763616692,>8km,Education_Domain_Rank,2617.0
S01010483,2016,10.570395713514817,>8km,Education_Domain_Rank,1467.0
S01010484,2016,10.241998106734787,>8km,Education_Domain_Rank,1186.0
S01010485,2016,11.716647891800399,>8km,Education_Domain_Rank,3245.0
S01010486,2016,12.23234205795964,>8km,Education_Domain_Rank,5366.0
S01010487,2016,11.461190702435898,>8km,Education_Domain_Rank,2702.0
S01010488,2016,11.52167952283921,>8km,Education_Domain_Rank,310.0
S01010489,2016,12.16459204288026,>8km,Education_Domain_Rank,878.0
S01010490,2016,11.625494236286425,>8km,Education_Domain_Rank,197.0
S01010491,2016,11.945253343112576,>8km,Education_Domain_Rank,24.0
S01010492,2016,12.569099659995572,>8km,Education_Domain_Rank,122.0
S01010493,2016,12.222026728263366,>8km,Education_Domain_Rank,8.0
S01010494,2016,12.086451580265585,>8km,Education_Domain_Rank,1535.0
S01010495,2016,11.983368275017204,>8km,Education_Domain_Rank,71.0
S01010496,2016,12.739972422547341,>8km,Education_Domain_Rank,205.0
S01010497,2016,13.094171250975194,>8km,Education_Domain_Rank,185.0
S01010498,2016,13.159216776115164,>8km,Education_Domain_Rank,120.0
S01010499,2016,12.75599065039391,>8km,Education_Domain_Rank,53.0
S01010500,2016,13.160304843951387,>8km,Education_Domain_Rank,219.0
S01010501,2016,13.27565102434978,>8km,Education_Domain_Rank,856.0
S01010502,2016,13.577104058255829,>8km,Education_Domain_Rank,1331.0
S01010503,2016,12.872176443184426,>8km,Education_Domain_Rank,241.0
S01009758,2020,8.878745234475478,>8km,Education_Domain_Rank,4903.0
S01009759,2020,8.429486598688156,>8km,Education_Domain_Rank,1291.0
S01009760,2020,8.55686283603968,>8km,Education_Domain_Rank,715.0
S01009761,2020,8.976005671181166,>8km,Education_Domain_Rank,2530.0
S01009762,2020,8.758034252444462,>8km,Education_Domain_Rank,547.0
S01009763,2020,9.245444549900398,>8km,Education_Domain_Rank,5511.0
S01009764,2020,9.22401337326066,>8km,Education_Domain_Rank,1752.0
S01009765,2020,8.826782403782666,>8km,Education_Domain_Rank,3476.0
S01009766,2020,9.82133361844131,>8km,Education_Domain_Rank,3946.0
S01009767,2020,10.208163598916546,>8km,Education_Domain_Rank,2135.0
S01009768,2020,10.303751434427165,>8km,Education_Domain_Rank,1909.0
S01009769,2020,9.867119506223366,>8km,Education_Domain_Rank,4159.0
S01009770,2020,9.812575810781123,>8km,Education_Domain_Rank,4186.0
S01009771,2020,9.673323278551019,>8km,Education_Domain_Rank,4507.0
S01009772,2020,10.115710315643232,>8km,Education_Domain_Rank,4171.0
S01009773,2020,10.398650035656006,>8km,Education_Domain_Rank,3719.0
S01009774,2020,10.408829633180305,>8km,Education_Domain_Rank,4564.0
S01009775,2020,8.503920872280531,>8km,Education_Domain_Rank,485.0
S01009776,2020,10.45182417605265,>8km,Education_Domain_Rank,482.0
S01009777,2020,9.278535776756053,>8km,Education_Domain_Rank,826.0
S01009778,2020,9.669532983468956,>8km,Education_Domain_Rank,429.0
S01009779,2020,10.147257830849515,>8km,Education_Domain_Rank,170.0
S01009780,2020,8.814332105655305,>8km,Education_Domain_Rank,15.0
S01009781,2020,9.114294242135987,>8km,Education_Domain_Rank,554.0
S01009782,2020,8.734941772056402,>8km,Education_Domain_Rank,848.0
S01009783,2020,9.119768582410655,>8km,Education_Domain_Rank,452.0
S01009784,2020,9.66190446401575,>8km,Education_Domain_Rank,306.0
S01009785,2020,9.661326831788166,>8km,Education_Domain_Rank,504.0
S01009786,2020,9.12716822332772,>8km,Education_Domain_Rank,365.0
S01009787,2020,9.147324105475358,>8km,Education_Domain_Rank,62.0
S01009788,2020,8.259142166717988,>8km,Education_Domain_Rank,1562.0
S01009789,2020,8.59477694821335,>8km,Education_Domain_Rank,1425.0
S01009790,2020,8.542891071145796,>8km,Education_Domain_Rank,1458.0
S01009791,2020,8.884700647201168,>8km,Education_Domain_Rank,646.0
S01009792,2020,9.96089287314854,>8km,Education_Domain_Rank,5039.0
S01009793,2020,10.399130267513764,>8km,Education_Domain_Rank,5872.0
S01009794,2020,9.49211736331534,>8km,Education_Domain_Rank,6008.0
S01009795,2020,9.601616591258146,>8km,Education_Domain_Rank,5727.0
S01009796,2020,9.937659839920913,>8km,Education_Domain_Rank,4010.0
S01009797,2020,9.874412114303174,>8km,Education_Domain_Rank,3843.0
S01009798,2020,9.543246016013113,>8km,Education_Domain_Rank,4813.0
S01009799,2020,8.17898861967047,>8km,Education_Domain_Rank,546.0
S01009800,2020,8.797637569029938,>8km,Education_Domain_Rank,1509.0
S01009801,2020,8.574611083319443,>8km,Education_Domain_Rank,581.0
S01009802,2020,9.256244924209055,>8km,Education_Domain_Rank,1980.0
S01009803,2020,9.204661805775658,>8km,Education_Domain_Rank,1108.0
S01009804,2020,9.96766649462315,>8km,Education_Domain_Rank,4226.0
S01009805,2020,9.356062552772316,>8km,Education_Domain_Rank,522.0
S01009806,2020,8.021692404561541,>8km,Education_Domain_Rank,2479.0
S01009807,2020,8.290467846543242,>8km,Education_Domain_Rank,2168.0
S01009808,2020,8.027800648448052,>8km,Education_Domain_Rank,1569.0
S01009809,2020,8.3436877473942,>8km,Education_Domain_Rank,2148.0
S01009810,2020,8.454237394846732,>8km,Education_Domain_Rank,992.0
S01009811,2020,8.646374154724107,>8km,Education_Domain_Rank,926.0
S01009812,2020,8.937979192044557,>8km,Education_Domain_Rank,1904.0
S01009813,2020,8.202623501472319,>8km,Education_Domain_Rank,1142.0
S01009814,2020,8.526800672665708,>8km,Education_Domain_Rank,3761.0
S01009815,2020,8.595303733102496,>8km,Education_Domain_Rank,3329.0
S01009816,2020,8.8514843834132,>8km,Education_Domain_Rank,2303.0
S01009817,2020,9.761654502386394,>8km,Education_Domain_Rank,2704.0
S01009818,2020,9.772965957178464,>8km,Education_Domain_Rank,4310.0
S01009819,2020,8.921384592477716,>8km,Education_Domain_Rank,3096.0
S01009820,2020,9.305912760352092,>8km,Education_Domain_Rank,3825.0
S01009821,2020,9.088929452806825,>8km,Education_Domain_Rank,2800.0
S01009822,2020,10.573175605016731,>8km,Education_Domain_Rank,3614.0
S01009823,2020,10.39805824188665,>8km,Education_Domain_Rank,1102.0
S01009824,2020,10.302093856123546,>8km,Education_Domain_Rank,1673.0
S01009825,2020,9.991594760169626,>8km,Education_Domain_Rank,1289.0
S01009826,2020,9.778384833493238,>8km,Education_Domain_Rank,711.0
S01009827,2020,10.186546477600235,>8km,Education_Domain_Rank,729.0
S01009828,2020,9.799055899922395,>8km,Education_Domain_Rank,849.0
S01009829,2020,9.543074117339694,>8km,Education_Domain_Rank,1751.0
S01009830,2020,9.031162211928661,>8km,Education_Domain_Rank,1092.0
S01009831,2020,9.262403126831805,>8km,Education_Domain_Rank,1358.0
S01009832,2020,9.440414727408664,>8km,Education_Domain_Rank,3016.0
S01009833,2020,9.050187471325657,>8km,Education_Domain_Rank,1823.0
S01009834,2020,8.082230711905728,>8km,Education_Domain_Rank,1651.0
S01009835,2020,7.788118161089451,5–8km,Education_Domain_Rank,499.0
S01009836,2020,8.476111076559663,>8km,Education_Domain_Rank,2967.0
S01009837,2020,7.980398256554653,5–8km,Education_Domain_Rank,1641.0
S01009838,2020,8.063736711888161,>8km,Education_Domain_Rank,2248.0
S01009839,2020,7.945601829277749,5–8km,Education_Domain_Rank,736.0
S01009840,2020,7.602621863699684,5–8km,Education_Domain_Rank,1968.0
S01009841,2020,7.412444616574519,5–8km,Education_Domain_Rank,1839.0
S01009842,2020,7.210801230817008,5–8km,Education_Domain_Rank,620.0
S01009843,2020,6.9368613060509245,5–8km,Education_Domain_Rank,378.0
S01009844,2020,7.096572519209733,5–8km,Education_Domain_Rank,145.0
S01009845,2020,7.200515086092618,5–8km,Education_Domain_Rank,518.0
S01009846,2020,7.503782495659631,5–8km,Education_Domain_Rank,1450.0
S01009847,2020,7.837094617497686,5–8km,Education_Domain_Rank,1152.0
S01009848,2020,7.456082756367067,5–8km,Education_Domain_Rank,885.0
S01009849,2020,7.216914618452328,5–8km,Education_Domain_Rank,2033.0
S01009850,2020,7.651496061243552,5–8km,Education_Domain_Rank,2758.0
S01009851,2020,7.6756849460565375,5–8km,Education_Domain_Rank,1835.0
S01009852,2020,6.8101517225341,5–8km,Education_Domain_Rank,2626.0
S01009853,2020,7.599888387155454,5–8km,Education_Domain_Rank,2416.0
S01009854,2020,7.508507184004923,5–8km,Education_Domain_Rank,2604.0
S01009855,2020,7.205980934430244,5–8km,Education_Domain_Rank,1974.0
S01009856,2020,7.456881145156506,5–8km,Education_Domain_Rank,3272.0
S01009857,2020,7.319156748271892,5–8km,Education_Domain_Rank,2517.0
S01009858,2020,7.623497898211871,5–8km,Education_Domain_Rank,3299.0
S01009859,2020,6.1715629838538435,5–8km,Education_Domain_Rank,596.0
S01009860,2020,6.691447724550791,5–8km,Education_Domain_Rank,507.0
S01009861,2020,6.423386908153363,5–8km,Education_Domain_Rank,183.0
S01009862,2020,5.568432305867539,5–8km,Education_Domain_Rank,947.0
S01009863,2020,5.728265278243701,5–8km,Education_Domain_Rank,1548.0
S01009864,2020,6.405291985581872,5–8km,Education_Domain_Rank,1281.0
S01009865,2020,6.01099834386062,5–8km,Education_Domain_Rank,3210.0
S01009866,2020,4.996695780361639,3–5km,Education_Domain_Rank,2471.0
S01009867,2020,4.6246600481493525,3–5km,Education_Domain_Rank,2392.0
S01009868,2020,4.939635080321649,3–5km,Education_Domain_Rank,3724.0
S01009869,2020,5.200822262653359,5–8km,Education_Domain_Rank,2946.0
S01009870,2020,5.405709170290127,5–8km,Education_Domain_Rank,1375.0
S01009871,2020,4.918710356157612,3–5km,Education_Domain_Rank,2278.0
S01009872,2020,5.395686818332769,5–8km,Education_Domain_Rank,2714.0
S01009873,2020,5.97450938591218,5–8km,Education_Domain_Rank,4628.0
S01009874,2020,6.247242326735453,5–8km,Education_Domain_Rank,2648.0
S01009875,2020,3.9773775115746455,3–5km,Education_Domain_Rank,2005.0
S01009876,2020,4.265768341084282,3–5km,Education_Domain_Rank,1650.0
S01009877,2020,4.581923769353713,3–5km,Education_Domain_Rank,6106.0
S01009878,2020,4.0782027029403105,3–5km,Education_Domain_Rank,1893.0
S01009879,2020,5.262894741997616,5–8km,Education_Domain_Rank,6316.0
S01009880,2020,5.45632156504046,5–8km,Education_Domain_Rank,3548.0
S01009881,2020,3.698446161061972,3–5km,Education_Domain_Rank,1033.0
S01009882,2020,3.5742269313895654,3–5km,Education_Domain_Rank,1898.0
S01009883,2020,3.8459691439916677,3–5km,Education_Domain_Rank,2294.0
S01009884,2020,3.8924392069073015,3–5km,Education_Domain_Rank,1922.0
S01009885,2020,4.144006494795273,3–5km,Education_Domain_Rank,2969.0
S01009886,2020,4.125704049912492,3–5km,Education_Domain_Rank,3595.0
S01009887,2020,3.2610421963455396,3–5km,Education_Domain_Rank,330.0
S01009888,2020,3.353648817616333,3–5km,Education_Domain_Rank,71.0
S01009889,2020,3.169881462644409,3–5km,Education_Domain_Rank,1215.0
S01009890,2020,3.103739361536889,3–5km,Education_Domain_Rank,1218.0
S01009891,2020,3.4430255624797064,3–5km,Education_Domain_Rank,2456.0
S01009892,2020,3.1757724677530255,3–5km,Education_Domain_Rank,1296.0
S01009893,2020,3.4448498627153454,3–5km,Education_Domain_Rank,797.0
S01009894,2020,2.973976580443289,1–3km,Education_Domain_Rank,657.0
S01009895,2020,2.911453365270314,1–3km,Education_Domain_Rank,181.0
S01009896,2020,2.7708676819849574,1–3km,Education_Domain_Rank,834.0
S01009897,2020,2.8524558195956162,1–3km,Education_Domain_Rank,2370.0
S01009898,2020,2.576607400353634,1–3km,Education_Domain_Rank,1186.0
S01009899,2020,4.264165113029136,3–5km,Education_Domain_Rank,3607.0
S01009900,2020,4.049912663783469,3–5km,Education_Domain_Rank,4144.0
S01009901,2020,4.011376956255291,3–5km,Education_Domain_Rank,6451.0
S01009902,2020,3.029234050001935,3–5km,Education_Domain_Rank,3273.0
S01009903,2020,3.3753065253837224,3–5km,Education_Domain_Rank,4399.0
S01009904,2020,3.8147048942936608,3–5km,Education_Domain_Rank,5783.0
S01009905,2020,3.5567282502281414,3–5km,Education_Domain_Rank,678.0
S01009906,2020,3.609826623242318,3–5km,Education_Domain_Rank,902.0
S01009907,2020,3.68829515057688,3–5km,Education_Domain_Rank,936.0
S01009908,2020,4.008554442543733,3–5km,Education_Domain_Rank,4955.0
S01009909,2020,4.118141672292617,3–5km,Education_Domain_Rank,3788.0
S01009910,2020,3.706471351292471,3–5km,Education_Domain_Rank,3088.0
S01009911,2020,4.34794449724026,3–5km,Education_Domain_Rank,6595.0
S01009912,2020,4.50238528715083,3–5km,Education_Domain_Rank,4683.0
S01009913,2020,6.330913987747656,5–8km,Education_Domain_Rank,4255.0
S01009914,2020,5.36460161831423,5–8km,Education_Domain_Rank,4810.0
S01009915,2020,4.657619144222339,3–5km,Education_Domain_Rank,5131.0
S01009916,2020,5.202480104200284,5–8km,Education_Domain_Rank,4551.0
S01009917,2020,5.018656500410374,5–8km,Education_Domain_Rank,6448.0
S01009918,2020,5.312901402591817,5–8km,Education_Domain_Rank,6183.0
S01009919,2020,4.844006674200371,3–5km,Education_Domain_Rank,2596.0
S01009920,2020,4.626754067209608,3–5km,Education_Domain_Rank,3836.0
S01009921,2020,4.422670187540336,3–5km,Education_Domain_Rank,2506.0
S01009922,2020,5.174528736888294,5–8km,Education_Domain_Rank,5200.0
S01009923,2020,4.472059345044503,3–5km,Education_Domain_Rank,6223.0
S01009924,2020,4.59987091925896,3–5km,Education_Domain_Rank,3778.0
S01009925,2020,4.781046619680852,3–5km,Education_Domain_Rank,5594.0
S01009926,2020,4.9718868719453795,3–5km,Education_Domain_Rank,4309.0
S01009927,2020,4.91205828589794,3–5km,Education_Domain_Rank,4596.0
S01009928,2020,4.595862462102124,3–5km,Education_Domain_Rank,6618.0
S01009929,2020,4.379560151099978,3–5km,Education_Domain_Rank,6131.0
S01009930,2020,4.370484300720609,3–5km,Education_Domain_Rank,5840.0
S01009931,2020,4.708858676150494,3–5km,Education_Domain_Rank,5942.0
S01009932,2020,5.040044178794051,5–8km,Education_Domain_Rank,5706.0
S01009933,2020,5.4388488001520905,5–8km,Education_Domain_Rank,3147.0
